ZONA;CF;FINCA;COD CAM;CAMPO;HA;VARIEDAD;DISTSUR;TIPO DE SUELO;RIEGO;CICLO;%DESP;DIASRESI;MM(AB-MY);HRRIEGO;KgN/Ha;TM/HA;TM/HAMES;EDAD
2;55;El Zapote;55052;MANGO-11;4.25; RB86-7515 ;2.4; Franco Arcilloso ; Mini Aspersi¢n ;2021;;24;0;478;124.8494551;112.9819892;9.73629493;11.60420776
2;55;El Zapote;55053;MANGO-12;5.47; RB86-7515 ;2.4; Franco Arcilloso ; Mini Aspersi¢n ;2021;;23;0;414;83.72178282;101.5614426;7.782113561;13.05062459
2;55;El Zapote;55054;MANGO-13;3.85; CP04-2115 ;2.2; Franco Arcilloso ; Mini Aspersi¢n ;2021;0.331;30;0;295;150.0584878;76.17038458;6.296475812;12.0973044
2;55;El Zapote;55037;MM-01;10.07; RB86-7515 ;1.5; Franco Arenoso ; Secano ;2021;;0;0;0;72.74412592;67.57525365;5.839884137;11.57133465
2;55;El Zapote;55039;MM-03;6.37; CP72-2086 ;1.5; Franco Arenoso ; Secano ;2021;;0;0;0;73.17418587;84.09947217;6.679649983;12.59040105
2;55;El Zapote;55058;nov-04;2.49; RB86-7515 ;1.65; Franco Arenoso ; Goteo ;2021;;0;0;0;84.02887171;68.74519333;6.434550095;10.68376068
2;55;El Zapote;55066;NOV-07A;5.96; RB86-7515 ;1.5; Franco Arcilloso ; Goteo ;2021;;0;0;278;103.0616879;99.9762914;9.62429995;10.3879027
2;55;El Zapote;55055;nov-01;2.12; RB86-7515 ;1.9; Franco Arenoso ; Goteo ;2021;;0;0;0;62.70754717;67.86370406;6.391374234;10.61801446
2;55;El Zapote;55056;nov-02;11; RB86-7515 ;1.65; Franco Arcilloso ; Goteo ;2021;;0;0;6;84.0466368;72.00729707;6.69866048;10.7495069
2;55;El Zapote;55072;NOV-2A;3.93; RB86-7515 ;1.5; Franco Arcilloso ; Goteo ;2021;;0;0;134;73.37683562;80.0814242;7.909340663;10.12491782
2;55;El Zapote;55073;NOV-3A;6.4; RB86-7515 ;1.5; Franco Arcilloso ; Goteo ;2021;;0;0;306;103.0649766;107.6886975;9.778776649;11.01249178
2;55;El Zapote;55059;nov-05;8.07; RB86-7515 ;1.65; Franco Arenoso ; Goteo ;2021;;0;0;0;62.79883519;70.10112604;6.52133411;10.7495069
2;55;El Zapote;55060;nov-06;12.11; RB86-7515 ;1.65; Franco Arenoso ; Goteo ;2021;;0;0;44;84.01376185;54.51868395;5.102948818;10.68376068
2;55;El Zapote;55061;nov-07;5.96; RB86-7515 ;1.5; Franco Arcilloso ; Goteo ;2021;;0;0;146;73.68181208;102.7348365;8.267708268;12.4260355
2;55;El Zapote;55062;nov-08;4.12; RB86-7515 ;1.5; Franco Arcilloso ; Goteo ;2021;;0;0;150;73.1906;74.23268154;6.27266159;11.83431953
2;55;El Zapote;55001;Z-01;44.53; RB86-7515 ;1.75; Franco Arenoso ; Goteo ;2021;;0;0;0;115.5;65.41528916;6.011882466;10.88099934
2;55;El Zapote;55005;Z-05;2.09; CP72-2086 ;2.4; Franco Arcilloso ; Goteo ;2021;0.6075;30;0;195.5;112.7504019;109.4163761;9.020179299;12.13017751
2;55;El Zapote;55006;Z-06;10.59; RB86-7515 ;1.9; Franco Arcillo Arenoso ; Goteo ;2021;0.260333333;24;0;416;128.7928806;98.06884297;8.10666903;12.0973044
2;55;El Zapote;55007;Z-07;20.08; RB86-7515 ;2.2; Franco Arenoso ; Goteo ;2021;0.229166667;29;0;546.5;172.5670138;118.0284893;9.73015351;12.13017751
2;55;El Zapote;55009;Z-09;1.9; RB86-7515 ;2.2; Franco Arcilloso ; Goteo ;2021;0.270666667;28;0;195.5;162.0997632;134.9126165;11.15228749;12.0973044
2;55;El Zapote;55010;Z-10;12.31; RB86-7515 ;1.65; Franco Arcillo Arenoso ; Goteo ;2021;;0;0;0;118.1518414;78.82350395;7.157644747;11.01249178
2;55;El Zapote;55011;Z-11;7.39; RB86-7515 ;1.65; Franco Arcillo Arenoso ; Goteo ;2021;;0;0;7;106.3976191;82.81741078;7.565482391;10.94674556
2;55;El Zapote;55013;Z-13;5.75; RB86-7515 ;1.65; Franco Arenoso ; Goteo ;2021;;0;0;0;106.3949645;89.3305087;8.209770618;10.88099934
2;55;El Zapote;55014;Z-14;5.7; CP72-2086 ;1.75; Franco Arcilloso ; Goteo ;2021;;0;0;0;73.37403509;87.25830461;8.192585266;10.65088757
2;55;El Zapote;55016;Z-16;8.22; RB86-7515 ;1.75; Franco Arcilloso ; Goteo ;2021;0.571666667;33;0;112;108.5696566;85.9607675;7.805750888;11.01249178
2;55;El Zapote;55017;Z-17;8; RB86-7515 ;1.9; Franco Arcilloso ; Goteo ;2021;;0;0;6;73.66121331;38.02546586;3.240153141;11.7357002
2;55;El Zapote;55018;Z-18;6.46; RB86-7515 ;1.9; Franco Arcilloso ; Goteo ;2021;;0;0;11;106.8239628;77.79139462;7.372006929;10.55226824
2;55;El Zapote;55019;Z-19;16.91; RB86-7515 ;1.65; Franco Arenoso ; Goteo ;2021;0.5765;31;0;163;106.336823;93.82042241;8.674824467;10.81525312
2;55;El Zapote;55021;Z-21;6.27; RB86-7515 ;1.9; Franco Arenoso ; Goteo ;2021;;0;0;0;73.37403509;46.8909447;4.232707828;11.078238
2;55;El Zapote;55022;Z-22;9.71; RB86-7515 ;1.9; Franco Arcilloso ; Gravedad ;2021;;0;0;0;73.41672956;49.99696312;4.408427879;11.34122288
2;55;El Zapote;55024;Z-24;5.03; RB86-7515 ;1.9; Franco Arenoso ; Gravedad ;2021;;0;0;0;73.16981312;72.20865461;6.33022269;11.4069691
2;55;El Zapote;55027;Z-27;8.69; RB86-7515 ;1.5; Franco Arcilloso ; Gravedad ;2021;;26;0;132;84.22393556;82.24714709;7.380407712;11.14398422
2;55;El Zapote;55028;Z-27A;3.11; RB86-7515 ;1.65; Franco Arenoso ; Gravedad ;2021;;0;0;0;62.72122186;68.91213923;6.470084183;10.65088757
2;55;El Zapote;55029;Z-28;17.02; RB86-7515 ;1.65; Franco Arenoso ; Gravedad ;2021;;37;0;117;124.8692147;87.99489238;8.111529171;10.84812623
2;55;El Zapote;55031;Z-30;16.94; CP72-2086 ;1.5; Franco Arcilloso ; Gravedad ;2021;0.4675;0;0;0;73.1906;85.95534759;8.462011889;10.15779093
2;55;El Zapote;55063;Z-31A;5.29; CP72-2086 ;1.5; Arcilloso ; Gravedad ;2021;;0;0;0;73.17083478;81.21250924;7.99509557;10.15779093
2;55;El Zapote;55033;Z-32;3.41; RB86-7515 ;1.65; Arcilloso ; Goteo ;2021;;0;0;24;62.72052786;62.32113841;6.037608377;10.32215648
2;55;El Zapote;55034;Z-33;6.94; RB86-7515 ;1.65; Franco Arcilloso ; Goteo ;2021;;0;0;197;103.0588573;95.71771169;9.0146526;10.61801446
2;55;El Zapote;55035;Z-34;15.55; RB86-7515 ;1.65; Arcilloso ; Goteo ;2021;;0;0;448;83.12694019;65.29098014;6.285289924;10.3879027
2;54;Los J¡caros;54001;GTE.-01;30; CP72-2086 ;2.2; Franco Arcilloso ; Goteo ;2021;0.384833333;60;0;626.45;150.0973483;139.4522866;12.26051606;11.37409599
