CODLOTE,FINCA,CAMPO,TIPOCORTE,VARIEDAD,MADURANTE,TIPOMAD,TCHREAL,ccMAD,DIASMAD,EDAD,DIASSUP,MES ,NUMES,RIEGO,CORE
60036,Vasconia,SARZAL-01,VERDE,CP72-2086,Si,CLETHODIM 24SL , 96.84 , 0.60 , 24.00 , 326.00 , 26.00 ,Feb,4,Con Riego, 135.57 
60036,Vasconia,SARZAL-01,VERDE,CP72-2086,Si,CLETHODIM 24SL , 96.84 , 0.60 , 24.00 , 326.00 , 26.00 ,Feb,4,Con Riego, 136.49 
60036,Vasconia,SARZAL-01,VERDE,CP72-2086,Si,CLETHODIM 24SL , 96.84 , 0.60 , 24.00 , 326.00 , 26.00 ,Feb,4,Con Riego, 125.94 
60036,Vasconia,SARZAL-01,VERDE,CP72-2086,Si,CLETHODIM 24SL , 96.84 , 0.60 , 24.00 , 326.00 , 26.00 ,Feb,4,Con Riego, 127.16 
60036,Vasconia,SARZAL-01,VERDE,CP72-2086,Si,CLETHODIM 24SL , 96.84 , 0.60 , 24.00 , 326.00 , 26.00 ,Feb,4,Con Riego, 132.86 
60036,Vasconia,SARZAL-01,VERDE,CP72-2086,Si,CLETHODIM 24SL , 96.84 , 0.60 , 24.00 , 326.00 , 26.00 ,Feb,4,Con Riego, 123.46 
57095,El Apante,SOL-01,VERDE,CG02-163,No,NO APLICADO, 58.59 , -   , -   , 319.00 , 69.00 ,Feb,4,Sin Riego, 142.34 
57095,El Apante,SOL-01,VERDE,CG02-163,No,NO APLICADO, 58.59 , -   , -   , 320.00 , 70.00 ,Feb,4,Sin Riego, 142.42 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 311.00 , 13.00 ,Feb,4,Con Riego, 126.01 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 311.00 , 13.00 ,Feb,4,Con Riego, 132.35 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 311.00 , 13.00 ,Feb,4,Con Riego, 131.10 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 311.00 , 13.00 ,Feb,4,Con Riego, 129.95 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 311.00 , 13.00 ,Feb,4,Con Riego, 124.67 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 311.00 , 13.00 ,Feb,4,Con Riego, 135.13 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 311.00 , 13.00 ,Feb,4,Con Riego, 131.84 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 311.00 , 13.00 ,Feb,4,Con Riego, 146.29 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 311.00 , 13.00 ,Feb,4,Con Riego, 131.69 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 311.00 , 13.00 ,Feb,4,Con Riego, 127.66 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 311.00 , 13.00 ,Feb,4,Con Riego, 136.21 
57095,El Apante,SOL-01,VERDE,CG02-163,No,NO APLICADO, 58.59 , -   , -   , 321.00 , 71.00 ,Feb,4,Sin Riego, 158.88 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 311.00 , 13.00 ,Feb,4,Con Riego, 133.61 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 311.00 , 13.00 ,Feb,4,Con Riego, 137.12 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 311.00 , 13.00 ,Feb,4,Con Riego, 135.37 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 311.00 , 13.00 ,Feb,4,Con Riego, 139.03 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 311.00 , 13.00 ,Feb,4,Con Riego, 136.58 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 311.00 , 13.00 ,Feb,4,Con Riego, 125.44 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 311.00 , 13.00 ,Feb,4,Con Riego, 132.82 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 311.00 , 13.00 ,Feb,4,Con Riego, 139.14 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 311.00 , 13.00 ,Feb,4,Con Riego, 132.18 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 311.00 , 13.00 ,Feb,4,Con Riego, 139.34 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 311.00 , 13.00 ,Feb,4,Con Riego, 136.56 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 312.00 , 14.00 ,Feb,4,Con Riego, 132.09 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 312.00 , 14.00 ,Feb,4,Con Riego, 134.24 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 312.00 , 14.00 ,Feb,4,Con Riego, 124.64 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 312.00 , 14.00 ,Feb,4,Con Riego, 129.64 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 312.00 , 14.00 ,Feb,4,Con Riego, 132.10 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 312.00 , 14.00 ,Feb,4,Con Riego, 133.12 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 312.00 , 14.00 ,Feb,4,Con Riego, 126.64 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 312.00 , 14.00 ,Feb,4,Con Riego, 123.11 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 312.00 , 14.00 ,Feb,4,Con Riego, 127.52 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 312.00 , 14.00 ,Feb,4,Con Riego, 129.59 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 312.00 , 14.00 ,Feb,4,Con Riego, 126.21 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 312.00 , 14.00 ,Feb,4,Con Riego, 127.82 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 312.00 , 14.00 ,Feb,4,Con Riego, 128.69 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 312.00 , 14.00 ,Feb,4,Con Riego, 133.20 
39021,San Antonio Nandayosi,SA-0121,VERDE,CP89-2143,No,NO APLICADO, 123.94 , -   , -   , 349.00 , 16.00 ,Feb,4,Con Riego, 115.59 
39021,San Antonio Nandayosi,SA-0121,VERDE,CP89-2143,No,NO APLICADO, 123.94 , -   , -   , 349.00 , 16.00 ,Feb,4,Con Riego, 120.40 
39021,San Antonio Nandayosi,SA-0121,VERDE,CP89-2143,No,NO APLICADO, 123.94 , -   , -   , 349.00 , 16.00 ,Feb,4,Con Riego, 119.20 
39021,San Antonio Nandayosi,SA-0121,VERDE,CP89-2143,No,NO APLICADO, 123.94 , -   , -   , 350.00 , 17.00 ,Feb,4,Con Riego, 134.64 
39021,San Antonio Nandayosi,SA-0121,VERDE,CP89-2143,No,NO APLICADO, 123.94 , -   , -   , 350.00 , 17.00 ,Feb,4,Con Riego, 124.32 
39021,San Antonio Nandayosi,SA-0121,VERDE,CP89-2143,No,NO APLICADO, 123.94 , -   , -   , 350.00 , 17.00 ,Feb,4,Con Riego, 134.76 
39021,San Antonio Nandayosi,SA-0121,VERDE,CP89-2143,No,NO APLICADO, 123.94 , -   , -   , 350.00 , 17.00 ,Feb,4,Con Riego, 134.65 
39021,San Antonio Nandayosi,SA-0121,VERDE,CP89-2143,No,NO APLICADO, 123.94 , -   , -   , 350.00 , 17.00 ,Feb,4,Con Riego, 135.58 
39021,San Antonio Nandayosi,SA-0121,VERDE,CP89-2143,No,NO APLICADO, 123.94 , -   , -   , 350.00 , 17.00 ,Feb,4,Con Riego, 135.57 
39021,San Antonio Nandayosi,SA-0121,VERDE,CP89-2143,No,NO APLICADO, 123.94 , -   , -   , 350.00 , 17.00 ,Feb,4,Con Riego, 135.80 
39021,San Antonio Nandayosi,SA-0121,VERDE,CP89-2143,No,NO APLICADO, 123.94 , -   , -   , 350.00 , 17.00 ,Feb,4,Con Riego, 136.05 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 313.00 , 15.00 ,Feb,4,Con Riego, 136.64 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 313.00 , 15.00 ,Feb,4,Con Riego, 135.98 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 313.00 , 15.00 ,Feb,4,Con Riego, 132.24 
39021,San Antonio Nandayosi,SA-0121,VERDE,CP89-2143,No,NO APLICADO, 123.94 , -   , -   , 350.00 , 17.00 ,Feb,4,Con Riego, 137.25 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 313.00 , 15.00 ,Feb,4,Con Riego, 132.69 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 313.00 , 15.00 ,Feb,4,Con Riego, 131.97 
39021,San Antonio Nandayosi,SA-0121,VERDE,CP89-2143,No,NO APLICADO, 123.94 , -   , -   , 350.00 , 17.00 ,Feb,4,Con Riego, 137.95 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 313.00 , 15.00 ,Feb,4,Con Riego, 142.19 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 313.00 , 15.00 ,Feb,4,Con Riego, 137.36 
39021,San Antonio Nandayosi,SA-0121,VERDE,CP89-2143,No,NO APLICADO, 123.94 , -   , -   , 350.00 , 17.00 ,Feb,4,Con Riego, 137.15 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 313.00 , 15.00 ,Feb,4,Con Riego, 137.53 
39021,San Antonio Nandayosi,SA-0121,VERDE,CP89-2143,No,NO APLICADO, 123.94 , -   , -   , 350.00 , 17.00 ,Feb,4,Con Riego, 137.78 
39021,San Antonio Nandayosi,SA-0121,VERDE,CP89-2143,No,NO APLICADO, 123.94 , -   , -   , 350.00 , 17.00 ,Feb,4,Con Riego, 137.62 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 313.00 , 15.00 ,Feb,4,Con Riego, 133.38 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 313.00 , 15.00 ,Feb,4,Con Riego, 133.11 
39021,San Antonio Nandayosi,SA-0121,VERDE,CP89-2143,No,NO APLICADO, 123.94 , -   , -   , 350.00 , 17.00 ,Feb,4,Con Riego, 144.48 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 313.00 , 15.00 ,Feb,4,Con Riego, 139.71 
39021,San Antonio Nandayosi,SA-0121,VERDE,CP89-2143,No,NO APLICADO, 123.94 , -   , -   , 350.00 , 17.00 ,Feb,4,Con Riego, 139.26 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 313.00 , 15.00 ,Feb,4,Con Riego, 140.06 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 313.00 , 15.00 ,Feb,4,Con Riego, 142.38 
39021,San Antonio Nandayosi,SA-0121,VERDE,CP89-2143,No,NO APLICADO, 123.94 , -   , -   , 350.00 , 17.00 ,Feb,4,Con Riego, 135.96 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 313.00 , 15.00 ,Feb,4,Con Riego, 137.13 
39021,San Antonio Nandayosi,SA-0121,VERDE,CP89-2143,No,NO APLICADO, 123.94 , -   , -   , 350.00 , 17.00 ,Feb,4,Con Riego, 137.60 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 313.00 , 15.00 ,Feb,4,Con Riego, 137.88 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 313.00 , 15.00 ,Feb,4,Con Riego, 133.81 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 313.00 , 15.00 ,Feb,4,Con Riego, 136.35 
39021,San Antonio Nandayosi,SA-0121,VERDE,CP89-2143,No,NO APLICADO, 123.94 , -   , -   , 350.00 , 17.00 ,Feb,4,Con Riego, 133.88 
39021,San Antonio Nandayosi,SA-0121,VERDE,CP89-2143,No,NO APLICADO, 123.94 , -   , -   , 350.00 , 17.00 ,Feb,4,Con Riego, 140.26 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 313.00 , 15.00 ,Feb,4,Con Riego, 133.24 
39021,San Antonio Nandayosi,SA-0121,VERDE,CP89-2143,No,NO APLICADO, 123.94 , -   , -   , 350.00 , 17.00 ,Feb,4,Con Riego, 135.49 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 313.00 , 15.00 ,Feb,4,Con Riego, 138.79 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 313.00 , 15.00 ,Feb,4,Con Riego, 131.43 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 314.00 , 16.00 ,Feb,4,Con Riego, 135.96 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 314.00 , 16.00 ,Feb,4,Con Riego, 135.11 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 352.00 , 18.00 ,Feb,4,Con Riego, 142.13 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 314.00 , 16.00 ,Feb,4,Con Riego, 133.87 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 314.00 , 16.00 ,Feb,4,Con Riego, 136.82 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 352.00 , 18.00 ,Feb,4,Con Riego, 128.35 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 352.00 , 18.00 ,Feb,4,Con Riego, 133.85 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 352.00 , 18.00 ,Feb,4,Con Riego, 133.16 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 314.00 , 16.00 ,Feb,4,Con Riego, 126.37 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 314.00 , 16.00 ,Feb,4,Con Riego, 130.00 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 352.00 , 18.00 ,Feb,4,Con Riego, 133.96 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 314.00 , 16.00 ,Feb,4,Con Riego, 132.44 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 352.00 , 18.00 ,Feb,4,Con Riego, 137.26 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 314.00 , 16.00 ,Feb,4,Con Riego, 133.78 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 352.00 , 18.00 ,Feb,4,Con Riego, 128.72 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 314.00 , 16.00 ,Feb,4,Con Riego, 136.94 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 314.00 , 16.00 ,Feb,4,Con Riego, 133.23 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 314.00 , 16.00 ,Feb,4,Con Riego, 125.38 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 352.00 , 18.00 ,Feb,4,Con Riego, 123.23 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 314.00 , 16.00 ,Feb,4,Con Riego, 128.64 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 352.00 , 18.00 ,Feb,4,Con Riego, 129.54 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 314.00 , 16.00 ,Feb,4,Con Riego, 127.37 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 314.00 , 16.00 ,Feb,4,Con Riego, 117.62 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 314.00 , 16.00 ,Feb,4,Con Riego, 125.51 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 352.00 , 18.00 ,Feb,4,Con Riego, 135.76 
39021,San Antonio Nandayosi,SA-0121,VERDE,CP89-2143,No,NO APLICADO, 123.94 , -   , -   , 351.00 , 18.00 ,Feb,4,Con Riego, 137.38 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 314.00 , 16.00 ,Feb,4,Con Riego, 127.56 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 352.00 , 18.00 ,Feb,4,Con Riego, 136.69 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 314.00 , 16.00 ,Feb,4,Con Riego, 129.89 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 352.00 , 18.00 ,Feb,4,Con Riego, 134.04 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 352.00 , 18.00 ,Feb,4,Con Riego, 135.46 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 314.00 , 16.00 ,Feb,4,Con Riego, 112.99 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 314.00 , 16.00 ,Feb,4,Con Riego, 161.64 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 352.00 , 18.00 ,Feb,4,Con Riego, 137.47 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 314.00 , 16.00 ,Feb,4,Con Riego, 134.75 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 352.00 , 18.00 ,Feb,4,Con Riego, 139.58 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 314.00 , 16.00 ,Feb,4,Con Riego, 128.89 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 352.00 , 18.00 ,Feb,4,Con Riego, 127.66 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 314.00 , 16.00 ,Feb,4,Con Riego, 136.07 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 314.00 , 16.00 ,Feb,4,Con Riego, 125.85 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 352.00 , 18.00 ,Feb,4,Con Riego, 132.29 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 352.00 , 18.00 ,Feb,4,Con Riego, 134.77 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 314.00 , 16.00 ,Feb,4,Con Riego, 129.83 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 314.00 , 16.00 ,Feb,4,Con Riego, 134.66 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 352.00 , 18.00 ,Feb,4,Con Riego, 129.46 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 314.00 , 16.00 ,Feb,4,Con Riego, 123.91 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 314.00 , 16.00 ,Feb,4,Con Riego, 134.15 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 353.00 , 19.00 ,Feb,4,Con Riego, 132.79 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 353.00 , 19.00 ,Feb,4,Con Riego, 136.91 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 315.00 , 17.00 ,Feb,4,Con Riego, 132.79 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 353.00 , 19.00 ,Feb,4,Con Riego, 134.43 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 315.00 , 17.00 ,Feb,4,Con Riego, 135.35 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 353.00 , 19.00 ,Feb,4,Con Riego, 129.72 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 315.00 , 17.00 ,Feb,4,Con Riego, 129.39 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 315.00 , 17.00 ,Feb,4,Con Riego, 133.72 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 353.00 , 19.00 ,Feb,4,Con Riego, 141.82 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 315.00 , 17.00 ,Feb,4,Con Riego, 130.60 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 353.00 , 19.00 ,Feb,4,Con Riego, 137.80 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 353.00 , 19.00 ,Feb,4,Con Riego, 132.11 
84004,Azacualpa,A-04,VERDE,CP89-2143,No,NO APLICADO, 113.05 , -   , -   , 315.00 , 17.00 ,Feb,4,Con Riego, 126.13 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 353.00 , 19.00 ,Feb,4,Con Riego, 127.54 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 353.00 , 19.00 ,Feb,4,Con Riego, 132.99 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 353.00 , 19.00 ,Feb,4,Con Riego, 142.70 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 353.00 , 19.00 ,Feb,4,Con Riego, 135.88 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 353.00 , 19.00 ,Feb,4,Con Riego, 140.60 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 353.00 , 19.00 ,Feb,4,Con Riego, 133.04 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 353.00 , 19.00 ,Feb,4,Con Riego, 134.22 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 353.00 , 19.00 ,Feb,4,Con Riego, 132.14 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 353.00 , 19.00 ,Feb,4,Con Riego, 133.85 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 353.00 , 19.00 ,Feb,4,Con Riego, 131.96 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 353.00 , 19.00 ,Feb,4,Con Riego, 138.23 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 353.00 , 19.00 ,Feb,4,Con Riego, 127.54 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 353.00 , 19.00 ,Feb,4,Con Riego, 131.83 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 353.00 , 19.00 ,Feb,4,Con Riego, 135.86 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 353.00 , 19.00 ,Feb,4,Con Riego, 122.65 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 353.00 , 19.00 ,Feb,4,Con Riego, 137.68 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 354.00 , 20.00 ,Feb,4,Con Riego, 123.66 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 354.00 , 20.00 ,Feb,4,Con Riego, 133.45 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 354.00 , 20.00 ,Feb,4,Con Riego, 133.52 
39011,San Antonio Nandayosi,SA-0111,VERDE,CP89-2143,No,NO APLICADO, 121.52 , -   , -   , 354.00 , 20.00 ,Feb,4,Con Riego, 136.98 
