idnax,FECHA,ID,LOTE,FINCA,ZONA ,unidad_04,unidad_05,VARIEDAD,fs,TIPO RIEGO,area,activo,soca,Contenido de agua (mg/cm2),Contenido de agua 2 (con nubes),Nivel de agua 贸ptimo,10 Anomal铆as,balance hidrico,Clorofila (mg/cm2),Nivel de clorofila 贸ptimo,15 Cosecha,33 Evapotranspiraci贸n,Inundaci贸n,Biomasa (m2 ca帽a/m2),Biomasa 2 (con nubes),Nivel de biomasa 贸ptimo,13 Maduraci贸n,14 Maduraci贸n 2 (con nubes),msavi2,NDVI,08 NDVI 2 (con nubes),09 Nivel de NDVI 贸ptimo,ndwi,11 Necesidades de Nitr贸geno,12 Producci贸n,21 Imagen real,Evoluci贸n h铆drica,COD2,COD FIN,RIEGO,EDAD2122,EDAD2223
235919,13/4/2022,350044,LJ-01A,LOS_JICAROS_LA_TECA,ZONA_2,,,CP72-2086,9/3/2022,2,0.1379,true,3,0.0124,0.0124,1.18,0,,18.07,1,0,,,0.19,0.19,1,,,-0.43,0.13,0.13,1,0.35,,0.05,,0,35004,35004,Goteo, 0.66 ,-0.39 
235920,13/4/2022,350045,LJ-01A,LOS_JICAROS_LA_TECA,ZONA_2,,,CP72-2086,9/3/2022,2,0.4128,true,3,0.0115,0.0115,1.08,0,,17.95,1,0,,,0.18,0.18,1,,,-0.41,0.15,0.15,1,0.36,,0.04,,0,35004,35004,Goteo, 0.66 ,-0.39 
235921,13/4/2022,350046,LJ-01A,LOS_JICAROS_LA_TECA,ZONA_2,,,CP72-2086,9/3/2022,2,0.6505,true,3,0.0112,0.0112,1.02,0,,17.32,1,0,,,0.18,0.18,1,,,-0.42,0.14,0.15,1,0.36,,0.06,,0,35004,35004,Goteo, 0.66 ,-0.39 
235922,13/4/2022,350047,LJ-01A,LOS_JICAROS_LA_TECA,ZONA_2,,,CP72-2086,9/3/2022,2,0.9728,true,3,0.01,0.01,1,0,,17.5,1,0,,,0.17,0.17,1,,,-0.41,0.15,0.16,1,0.36,,0.06,,0,35004,35004,Goteo, 0.66 ,-0.39 
235923,13/4/2022,350048,LJ-01A,LOS_JICAROS_LA_TECA,ZONA_2,,,CP72-2086,9/3/2022,2,0.2625,true,3,0.0117,0.0117,1.05,0,,18.64,1,0,,,0.17,0.17,1,,,-0.42,0.14,0.15,1,0.36,,0.06,,0,35004,35004,Goteo, 0.66 ,-0.39 
235924,13/4/2022,350049,LJ-01A,LOS_JICAROS_LA_TECA,ZONA_2,,,CP72-2086,9/3/2022,2,0.3391,true,3,0.0118,0.0118,1,0,,18.44,1,0,,,0.16,0.16,1,,,-0.4,0.16,0.16,1,0.36,,0.05,,0,35004,35004,Goteo, 0.66 ,-0.39 
235925,13/4/2022,350051,LJ-02A,LOS_JICAROS_LA_TECA,ZONA_2,,,OTRAS,9/3/2022,2,0.7565,true,3,0.0071,0.0071,1.03,0,,8.82,1.04,0,,,0.24,0.24,1,,,-0.44,0.12,0.13,1,0.31,,0.11,,0,35005,35005,Goteo, 0.56 ,-0.39 
235934,13/4/2022,3500510,LJ-02A,LOS_JICAROS_LA_TECA,ZONA_2,,,OTRAS,9/3/2022,2,0.5512,true,3,0.0031,0.0031,1,0,,12.03,1,0,,,0.18,0.18,1,,,-0.44,0.12,0.12,1,0.3,,0.09,,0,35005,35005,Goteo, 0.56 ,-0.39 
235935,13/4/2022,3500511,LJ-02A,LOS_JICAROS_LA_TECA,ZONA_2,,,OTRAS,9/3/2022,2,0.3811,true,3,0.0039,0.0039,1,0,,11.19,1.03,0,,,0.19,0.19,1,,,-0.44,0.13,0.13,1,0.31,,0.11,,0,35005,35005,Goteo, 0.56 ,-0.39 
235936,13/4/2022,3500512,LJ-02A,LOS_JICAROS_LA_TECA,ZONA_2,,,OTRAS,9/3/2022,2,0.4784,true,3,0.0046,0.0046,1,0,,9.2,1,0,,,0.22,0.22,1,,,-0.45,0.12,0.12,1,0.31,,0.09,,0,35005,35005,Goteo, 0.56 ,-0.39 
235937,13/4/2022,3500513,LJ-02A,LOS_JICAROS_LA_TECA,ZONA_2,,,OTRAS,9/3/2022,2,0.4098,true,3,0.0016,0.0016,1,0,,10.44,1,0,,,0.19,0.19,1,,,-0.44,0.13,0.14,1,0.3,,0.1,,-2.67,35005,35005,Goteo, 0.56 ,-0.39 
235926,13/4/2022,350052,LJ-02A,LOS_JICAROS_LA_TECA,ZONA_2,,,OTRAS,9/3/2022,2,0.3461,true,3,0.0075,0.0075,1,0,,11.57,1,0,,,0.22,0.22,1,,,-0.43,0.14,0.14,1,0.35,,0.1,,0,35005,35005,Goteo, 0.56 ,-0.39 
235927,13/4/2022,350053,LJ-02A,LOS_JICAROS_LA_TECA,ZONA_2,,,OTRAS,9/3/2022,2,0.431,true,3,0.0057,0.0057,1,0,,10.52,1,0,,,0.22,0.22,1,,,-0.44,0.12,0.13,1,0.33,,0.09,,0,35005,35005,Goteo, 0.56 ,-0.39 
235928,13/4/2022,350054,LJ-02A,LOS_JICAROS_LA_TECA,ZONA_2,,,OTRAS,9/3/2022,2,0.3117,true,3,0.0062,0.0062,1,0,,11.47,1,0,,,0.21,0.21,1,,,-0.44,0.13,0.13,1,0.32,,0.1,,0,35005,35005,Goteo, 0.56 ,-0.39 
235929,13/4/2022,350055,LJ-02A,LOS_JICAROS_LA_TECA,ZONA_2,,,OTRAS,9/3/2022,2,0.1199,true,3,0.0031,0.0031,1,0,,10.78,1,0,,,0.19,0.19,1,,,-0.44,0.12,0.13,1,0.29,,0.1,,0,35005,35005,Goteo, 0.56 ,-0.39 
235930,13/4/2022,350056,LJ-02A,LOS_JICAROS_LA_TECA,ZONA_2,,,OTRAS,9/3/2022,2,0.3286,true,3,0.0051,0.0051,1,0,,11.19,1,0,,,0.2,0.2,1,,,-0.43,0.14,0.14,1,0.32,,0.11,,0,35005,35005,Goteo, 0.56 ,-0.39 
235931,13/4/2022,350057,LJ-02A,LOS_JICAROS_LA_TECA,ZONA_2,,,OTRAS,9/3/2022,2,0.3655,true,3,0.0043,0.0043,1,0,,12.35,1,0,,,0.19,0.19,1,,,-0.43,0.14,0.15,1,0.32,,0.1,,0,35005,35005,Goteo, 0.56 ,-0.39 
235932,13/4/2022,350058,LJ-02A,LOS_JICAROS_LA_TECA,ZONA_2,,,OTRAS,9/3/2022,2,0.3664,true,3,0.0024,0.0024,1,0,,11.31,1,0,,,0.18,0.18,1,,,-0.44,0.12,0.13,1,0.29,,0.08,,0,35005,35005,Goteo, 0.56 ,-0.39 
235933,13/4/2022,350059,LJ-02A,LOS_JICAROS_LA_TECA,ZONA_2,,,OTRAS,9/3/2022,2,0.4863,true,3,0.0049,0.0049,1,0,,9.24,1,0,,,0.23,0.23,1,,,-0.44,0.13,0.13,1,0.33,,0.09,,0,35005,35005,Goteo, 0.56 ,-0.39 
236591,13/4/2022,530011,A-01,MONTELIMAR,ZONA_2,,,CP73-1547,15/3/2022,3,0.1884,true,,0.0175,0.0175,5,0,,20.48,3.65,0,,,0.18,0.18,1.18,,,-0.37,0.19,0.19,2.18,0.35,,0,,0,53001,53001,Gravedad,-0.16 , 0.95 
236592,13/4/2022,530012,A-01,MONTELIMAR,ZONA_2,,,CP73-1547,15/3/2022,3,0.259,true,,0.0179,0.0179,5,0,,19.29,3.16,0,,,0.17,0.17,1.08,,,-0.37,0.18,0.19,1.92,0.35,,0,,0,53001,53001,Gravedad,-0.16 , 0.95 
236593,13/4/2022,530013,A-01,MONTELIMAR,ZONA_2,,,CP73-1547,15/3/2022,3,0.1116,true,,0.0196,0.0196,5,0,,13.95,1.11,0,,,0.11,0.11,1,,,-0.38,0.16,0.16,1.11,0.33,,0,,0,53001,53001,Gravedad,-0.16 , 0.95 
236594,13/4/2022,530014,A-01,MONTELIMAR,ZONA_2,,,CP73-1547,15/3/2022,3,0.3171,true,,0.018,0.018,5,0,,14.56,1.52,0,,,0.12,0.12,1,,,-0.39,0.15,0.15,1.07,0.33,,0,,0,53001,53001,Gravedad,-0.16 , 0.95 
236595,13/4/2022,530015,A-01,MONTELIMAR,ZONA_2,,,CP73-1547,15/3/2022,3,0.2189,true,,0.0163,0.0163,4.74,0,,15.71,1.95,0,,,0.13,0.13,1,,,-0.4,0.15,0.15,1.16,0.33,,0,,0,53001,53001,Gravedad,-0.16 , 0.95 
236596,13/4/2022,530201,B-01,MONTELIMAR,ZONA_2,,,CP72-2086,15/12/2021,2,1.3562,true,0,0.0521,0.0521,4.3,0,,146.17,4.14,0,,,2.77,2.77,4.75,,,0.11,0.75,0.75,3.99,0.65,0.97,0.97,,0,53020,53020,Goteo, 2.43 , 3.81 
236605,13/4/2022,5302010,B-01,MONTELIMAR,ZONA_2,,,CP72-2086,15/12/2021,2,1.4936,true,0,0.0411,0.0411,3.52,0,,85.16,2.06,0,,,1.95,1.95,3.55,,,0.01,0.66,0.66,3.74,0.58,0.69,0.78,,0,53020,53020,Goteo, 2.43 , 3.81 
236597,13/4/2022,530202,B-01,MONTELIMAR,ZONA_2,,,CP72-2086,15/12/2021,2,0.4201,true,0,0.042,0.042,3.86,0,,88.45,1.78,0,,,2,2,3.92,,,0.02,0.68,0.69,3.89,0.6,0.71,0.8,,0,53020,53020,Goteo, 2.43 , 3.81 
236598,13/4/2022,530203,B-01,MONTELIMAR,ZONA_2,,,CP72-2086,15/12/2021,2,1.7114,true,0,0.0517,0.0517,4.18,0,,146.44,4.25,0,,,2.76,2.76,4.83,,,0.11,0.75,0.76,4,0.65,0.99,0.98,,0,53020,53020,Goteo, 2.43 , 3.81 
236599,13/4/2022,530204,B-01,MONTELIMAR,ZONA_2,,,CP72-2086,15/12/2021,2,1.818,true,0,0.0498,0.0498,4,0,,134.54,3.84,0,,,2.6,2.6,4.74,,,0.09,0.74,0.75,4,0.64,0.97,0.98,,0,53020,53020,Goteo, 2.43 , 3.81 
236600,13/4/2022,530205,B-01,MONTELIMAR,ZONA_2,,,CP72-2086,15/12/2021,2,1.0667,true,0,0.0443,0.0443,3.82,0,,107.14,3.17,0,,,2.23,2.23,3.98,,,0.06,0.71,0.72,3.97,0.62,0.85,0.87,,0,53020,53020,Goteo, 2.43 , 3.81 
236601,13/4/2022,530206,B-01,MONTELIMAR,ZONA_2,,,CP72-2086,15/12/2021,2,1.6326,true,0,0.0482,0.0482,3.99,0,,124.44,3.7,0,,,2.49,2.49,4.57,,,0.08,0.73,0.74,4,0.63,0.95,0.94,,0,53020,53020,Goteo, 2.43 , 3.81 
236602,13/4/2022,530207,B-01,MONTELIMAR,ZONA_2,,,CP72-2086,15/12/2021,2,1.0453,true,0,0.0465,0.0465,3.89,0,,114.3,3.37,0,,,2.35,2.35,4.32,,,0.06,0.71,0.71,3.96,0.62,0.9,0.88,,0,53020,53020,Goteo, 2.43 , 3.81 
236603,13/4/2022,530208,B-01,MONTELIMAR,ZONA_2,,,CP72-2086,15/12/2021,2,1.8314,true,0,0.0436,0.0436,3.77,0,,102.14,2.69,0,,,2.18,2.18,3.95,,,0.05,0.7,0.71,3.95,0.61,0.81,0.83,,-0.98,53020,53020,Goteo, 2.43 , 3.81 
236604,13/4/2022,530209,B-01,MONTELIMAR,ZONA_2,,,CP72-2086,15/12/2021,2,2.2462,true,0,0.0407,0.0407,3.75,0,,84.85,1.68,0,,,1.97,1.97,3.81,,,0.01,0.67,0.68,3.94,0.59,0.69,0.84,,-0.99,53020,53020,Goteo, 2.43 , 3.81 
236606,13/4/2022,530231,B-04,MONTELIMAR,ZONA_2,,,CP72-2086,28/11/2021,2,1.2037,true,6,0.0427,0.0427,3.45,0,,93.8,1.03,4,,,2.03,2.03,2.07,,,0.01,0.68,0.69,3.93,0.61,0.53,0.12,,0,53023,53023,Goteo, 2.43 , 3.85 
236607,13/4/2022,530232,B-04,MONTELIMAR,ZONA_2,,,CP72-2086,28/11/2021,2,0.1249,true,6,0.0396,0.0396,2.67,0,,78.13,1,4,,,1.88,1.88,1.44,,,0.02,0.67,0.68,4,0.61,0.44,0.12,,0,53023,53023,Goteo, 2.43 , 3.85 
236608,13/4/2022,530241,B-05A,MONTELIMAR,ZONA_2,,,CP72-2086,28/11/2021,2,1.6076,true,1,0.0443,0.0443,3.64,0,,101.68,1.11,4,,,2.17,2.17,2.62,0.52,0.52,0.03,0.69,0.7,3.98,0.62,0.58,0.16,,0,53024,53024,Goteo, 2.40 , 4.47 
236617,13/4/2022,5302410,B-05,MONTELIMAR,ZONA_2,,,CP72-2086,28/11/2021,2,0.9969,true,1,0.0348,0.0348,1.94,0,,61.79,1,4,,,1.53,1.53,1.07,,,-0.07,0.58,0.59,3.24,0.55,0.35,0.12,,-1,53024,53024,Goteo, 2.40 , 4.47 
236609,13/4/2022,530242,B-05,MONTELIMAR,ZONA_2,,,CP72-2086,28/11/2021,2,1.7958,true,1,0.0408,0.0408,3.1,0,,91.76,1,4,,,1.99,1.99,1.93,,,0.01,0.68,0.69,3.97,0.61,0.52,0.14,,0,53024,53024,Goteo, 2.40 , 4.47 
236610,13/4/2022,530243,B-05A,MONTELIMAR,ZONA_2,,,CP72-2086,28/11/2021,2,1.5598,true,1,0.0424,0.0424,3.4,0,,93.28,1,4,,,2.05,2.05,2.13,,,0.01,0.68,0.68,3.97,0.61,0.53,0.15,,0,53024,53024,Goteo, 2.40 , 4.47 
236611,13/4/2022,530244,B-05,MONTELIMAR,ZONA_2,,,CP72-2086,28/11/2021,2,1.8378,true,1,0.0423,0.0423,3.37,0,,87.02,1,4,,,1.99,1.99,1.99,,,0,0.67,0.67,3.91,0.6,0.5,0.16,,0,53024,53024,Goteo, 2.40 , 4.47 
236612,13/4/2022,530245,B-05,MONTELIMAR,ZONA_2,,,CP72-2086,28/11/2021,2,1.6931,true,1,0.0464,0.0464,3.84,0,,125.39,1.85,4,,,2.42,2.42,3.33,,,0.07,0.73,0.73,4,0.64,0.71,0.16,,0,53024,53024,Goteo, 2.40 , 4.47 
236613,13/4/2022,530246,B-05,MONTELIMAR,ZONA_2,,,CP72-2086,28/11/2021,2,1.7834,true,1,0.0461,0.0461,3.69,0,,105.28,1.26,4,,,2.23,2.23,2.87,,,0.04,0.7,0.71,3.99,0.62,0.6,0.17,,0,53024,53024,Goteo, 2.40 , 4.47 
236614,13/4/2022,530247,B-05,MONTELIMAR,ZONA_2,,,CP72-2086,28/11/2021,2,1.4495,true,1,0.0372,0.0372,2.36,0,,67.06,1,4,,,1.64,1.64,1.25,,,-0.06,0.61,0.61,3.46,0.56,0.38,0.13,,0,53024,53024,Goteo, 2.40 , 4.47 
236615,13/4/2022,530248,B-05,MONTELIMAR,ZONA_2,,,CP72-2086,28/11/2021,2,1.6831,true,1,0.0444,0.0444,3.66,0,,102.48,1.07,4,,,2.18,2.18,2.63,,,0.04,0.7,0.71,3.99,0.62,0.58,0.16,,0,53024,53024,Goteo, 2.40 , 4.47 
236616,13/4/2022,530249,B-05,MONTELIMAR,ZONA_2,,,CP72-2086,28/11/2021,2,1.4284,true,1,0.0421,0.0421,3.44,0,,87.36,1,4,,,2.02,2.02,2.04,,,0.01,0.68,0.68,3.97,0.6,0.5,0.16,,0,53024,53024,Goteo, 2.40 , 4.47 
236618,13/4/2022,530271,B-08,MONTELIMAR,ZONA_2,,,CG04-10295,18/2/2021,2,1.0561,true,,0.0579,0.0579,4.98,0,,149.52,4.96,0,,,2.9,2.9,4.95,0.77,0.77,0.11,0.75,0.76,4.96,0.65,1,0.82,,0,53027,53027,Goteo, 2.10 , 4.11 
236619,13/4/2022,530272,B-08,MONTELIMAR,ZONA_2,,,CG04-10295,18/2/2021,2,1.4704,true,,0.0558,0.0558,5,0,,132.57,5,0,,,2.66,2.66,4.99,0.76,0.76,0.07,0.73,0.74,5,0.64,1,0.74,,0,53027,53027,Goteo, 2.10 , 4.11 
236620,13/4/2022,530273,B-08,MONTELIMAR,ZONA_2,,,CG04-10295,18/2/2021,2,1.6246,true,,0.0516,0.0516,5,0,,106.2,4.99,0,,,2.34,2.34,4.88,0.67,0.67,0.04,0.7,0.7,4.99,0.61,1,0.79,,0,53027,53027,Goteo, 2.10 , 4.11 
236621,13/4/2022,530274,B-08,MONTELIMAR,ZONA_2,,,CG04-10295,18/2/2021,2,1.3354,true,,0.0551,0.0551,5,0,,117.97,5,0,,,2.54,2.54,4.97,0.68,0.68,0.06,0.72,0.73,5,0.62,1,0.84,,0,53027,53027,Goteo, 2.10 , 4.11 
236622,13/4/2022,530275,B-08,MONTELIMAR,ZONA_2,,,CG04-10295,18/2/2021,2,1.8954,true,,0.0539,0.0539,5,0,,118.98,5,0,,,2.51,2.51,4.98,0.72,0.72,0.06,0.72,0.73,5,0.63,1,0.74,,0,53027,53027,Goteo, 2.10 , 4.11 
236623,13/4/2022,530276,B-08,MONTELIMAR,ZONA_2,,,CG04-10295,18/2/2021,2,1.8587,true,,0.0519,0.0519,5,0,,119.51,5,0,,,2.49,2.49,4.96,0.69,0.69,0.06,0.72,0.73,5,0.63,1,0.69,,0,53027,53027,Goteo, 2.10 , 4.11 
236624,13/4/2022,530277,B-08,MONTELIMAR,ZONA_2,,,CG04-10295,18/2/2021,2,1.1612,true,,0.0502,0.0502,5,0,,100.56,5,0,,,2.3,2.3,4.92,0.65,0.65,0.03,0.69,0.69,5,0.61,1,0.67,,0,53027,53027,Goteo, 2.10 , 4.11 
236625,13/4/2022,530278,B-08,MONTELIMAR,ZONA_2,,,CG04-10295,18/2/2021,2,1.2417,true,,0.0527,0.0527,5,0,,121.46,5,0,,,2.54,2.54,4.96,0.52,0.52,0.06,0.72,0.72,5,0.63,1,0.68,,0,53027,53027,Goteo, 2.10 , 4.11 
236626,13/4/2022,530281,B-09,MONTELIMAR,ZONA_2,,,CG04-10295,11/12/2021,2,0.3815,true,1,0.048,0.048,4.47,0,,87.23,1.44,4,,,2.15,2.15,3.5,,,0.02,0.67,0.68,3.71,0.59,0.63,0.81,,-1,53028,53028,Goteo, 2.86 , 4.04 
236627,13/4/2022,530282,B-09,MONTELIMAR,ZONA_2,,,CG04-10295,11/12/2021,2,0.6182,true,1,0.047,0.047,4.26,0,,89.46,1.65,4,,,2.13,2.13,3.25,,,0.01,0.67,0.68,3.67,0.59,0.65,0.81,,-1,53028,53028,Goteo, 2.86 , 4.04 
236628,13/4/2022,530283,B-09,MONTELIMAR,ZONA_2,,,CG04-10295,11/12/2021,2,0.669,true,1,0.0462,0.0462,4.3,0,,80.42,1.25,4,,,2.05,2.05,3.29,,,0.01,0.66,0.67,3.56,0.58,0.58,0.75,,-1,53028,53028,Goteo, 2.86 , 4.04 
236629,13/4/2022,530284,B-09,MONTELIMAR,ZONA_2,,,CG04-10295,11/12/2021,2,0.6062,true,1,0.0418,0.0418,3.85,0,,66.25,1,4,,,1.8,1.8,2.49,,,-0.02,0.63,0.64,3.07,0.56,0.48,0.66,,-1,53028,53028,Goteo, 2.86 , 4.04 
236630,13/4/2022,530291,B-10,MONTELIMAR,ZONA_2,,,CP72-2086,11/12/2021,2,1.3862,true,2,0.0295,0.0295,1.31,0,,51.39,1,4,,,1.23,1.23,1.1,,,-0.17,0.51,0.52,2.01,0.5,0.38,0.1,,0,53029,53029,Goteo, 2.83 , 4.04 
236631,13/4/2022,530292,B-10,MONTELIMAR,ZONA_2,,,CP72-2086,11/12/2021,2,1.2925,true,2,0.0321,0.0321,1.79,0,,57.64,1,4,,,1.36,1.36,1.25,,,-0.14,0.54,0.54,2.38,0.52,0.43,0.1,,0,53029,53029,Goteo, 2.83 , 4.04 
236632,13/4/2022,530293,B-10,MONTELIMAR,ZONA_2,,,CP72-2086,11/12/2021,2,1.8164,true,2,0.0312,0.0312,1.56,0,,59.82,1,4,,,1.37,1.37,1.19,,,-0.13,0.55,0.55,2.54,0.54,0.45,0.09,,0,53029,53029,Goteo, 2.83 , 4.04 
236633,13/4/2022,530294,B-10,MONTELIMAR,ZONA_2,,,CP72-2086,11/12/2021,2,1.6638,true,2,0.034,0.034,2.16,0,,61.81,1,4,,,1.48,1.48,1.73,,,-0.11,0.56,0.57,2.75,0.54,0.46,0.1,,0,53029,53029,Goteo, 2.83 , 4.04 
236634,13/4/2022,530321,B-13,MONTELIMAR,ZONA_2,,,CP72-2086,30/12/2021,2,0.3102,true,2,0.026,0.026,1.92,0,,42.07,1,0,,,0.97,0.97,1.38,,,-0.21,0.44,0.44,1.71,0.49,0.48,0.34,,0,53032,53032,Goteo, 2.24 , 3.42 
236635,13/4/2022,530322,B-13,MONTELIMAR,ZONA_2,,,CP72-2086,30/12/2021,2,0.3519,true,2,0.025,0.025,1.78,0,,40.13,1,0,,,0.87,0.87,1.15,,,-0.21,0.43,0.43,1.41,0.48,0.46,0.26,,0,53032,53032,Goteo, 2.24 , 3.42 
236636,13/4/2022,530323,B-13,MONTELIMAR,ZONA_2,,,CP72-2086,30/12/2021,2,0.4002,true,2,0.0268,0.0268,2.22,0,,45.73,1,0,,,1.01,1.01,1.83,,,-0.2,0.45,0.45,1.83,0.5,0.53,0.31,,0,53032,53032,Goteo, 2.24 , 3.42 
236637,13/4/2022,530324,B-13,MONTELIMAR,ZONA_2,,,CP72-2086,30/12/2021,2,0.3997,true,2,0.0276,0.0276,2.38,0,,46.28,1,0,,,1.06,1.06,1.94,,,-0.19,0.46,0.46,2.03,0.5,0.53,0.31,,0,53032,53032,Goteo, 2.24 , 3.42 
236638,13/4/2022,530341,B-15,MONTELIMAR,ZONA_2,,,NA56-42,3/3/2022,2,2.0658,true,,0.0121,0.0121,3.29,0,,15,1,0,,,0.36,0.36,1,,,-0.39,0.22,0.23,1.36,0.37,0.53,0.12,,0,53034,53034,Goteo, 1.41 , 1.35 
236639,13/4/2022,530342,B-15,MONTELIMAR,ZONA_2,,,NA56-42,3/3/2022,2,1.594,true,,0.0142,0.0142,3.69,0,,15.57,1.27,0,,,0.42,0.42,1.45,,,-0.39,0.22,0.23,1.4,0.35,0.53,0.13,,0,53034,53034,Goteo, 1.41 , 1.35 
236640,13/4/2022,530343,B-15,MONTELIMAR,ZONA_2,,,NA56-42,3/3/2022,2,1.9391,true,,0.0121,0.0121,2.93,0,,15.22,1.14,0,,,0.35,0.35,1.13,,,-0.4,0.21,0.22,1.25,0.37,0.53,0.12,,0,53034,53034,Goteo, 1.41 , 1.35 
236641,13/4/2022,530344,B-15,MONTELIMAR,ZONA_2,,,NA56-42,3/3/2022,2,1.7352,true,,0.0111,0.0111,2.57,0,,13.59,1.05,0,,,0.33,0.33,1.04,,,-0.4,0.2,0.21,1,0.35,0.48,0.11,,0,53034,53034,Goteo, 1.41 , 1.35 
236642,13/4/2022,530345,B-15,MONTELIMAR,ZONA_2,,,NA56-42,3/3/2022,2,1.6918,true,,0.0119,0.0119,2.87,0,,14.33,1.17,0,,,0.34,0.34,1.06,,,-0.4,0.21,0.22,1.17,0.35,0.51,0.13,,0,53034,53034,Goteo, 1.41 , 1.35 
236643,13/4/2022,530351,B-16,MONTELIMAR,ZONA_2,,,CP72-2086,30/12/2021,2,1.4038,true,4,0.0104,0.0104,1,0,,14.46,1,0,,,0.23,0.23,1,,,-0.41,0.17,0.17,1,0.36,0.17,0.17,,0,53035,53035,Goteo, 4.11 , 0.16 
236644,13/4/2022,530352,B-16,MONTELIMAR,ZONA_2,,,CP72-2086,30/12/2021,2,1.2367,true,4,0.0109,0.0109,1.01,0,,14.17,1,0,,,0.3,0.3,1,,,-0.41,0.19,0.19,1,0.37,0.16,0.44,,0,53035,53035,Goteo, 4.11 , 0.16 
236645,13/4/2022,530361,B-17,MONTELIMAR,ZONA_2,,,CP72-2086,30/12/2021,2,1.5034,true,4,0.0104,0.0104,1,0,,11.32,1,0,,,0.23,0.23,1,,,-0.43,0.13,0.14,1,0.32,0.13,0.17,,0,53036,53036,Goteo, 2.24 , 0.16 
236646,13/4/2022,530362,B-17,MONTELIMAR,ZONA_2,,,CP72-2086,30/12/2021,2,0.8461,true,4,0.0113,0.0113,1,0,,10.14,1,0,,,0.31,0.31,1,,,-0.43,0.14,0.15,1,0.32,0.12,0.26,,0,53036,53036,Goteo, 2.24 , 0.16 
236647,13/4/2022,530371,B-18,MONTELIMAR,ZONA_2,,,NA56-42,30/12/2021,2,0.9486,true,3,0.0104,0.0104,1,0,,10.65,1,0,,,0.24,0.24,1,,,-0.43,0.14,0.14,1,0.32,0.09,0.25,,0,53037,53037,Goteo, 2.24 , 0.16 
236648,13/4/2022,530372,B-18,MONTELIMAR,ZONA_2,,,NA56-42,30/12/2021,2,0.4348,true,3,0.0108,0.0108,1,0,,10.33,1,0,,,0.26,0.26,1,,,-0.43,0.14,0.15,1,0.32,0.09,0.25,,0,53037,53037,Goteo, 2.24 , 0.16 
236649,13/4/2022,530373,B-18,MONTELIMAR,ZONA_2,,,NA56-42,30/12/2021,2,0.9493,true,3,0.0108,0.0108,1,0,,13.19,1,0,,,0.22,0.22,1,,,-0.43,0.14,0.14,1,0.33,0.11,0.22,,0,53037,53037,Goteo, 2.24 , 0.16 
236650,13/4/2022,530681,D-01,MONTELIMAR,ZONA_2,,,CG04-10295,14/2/2021,3,1.1351,true,,0.027,0.027,5,0,,58.74,5,0,,,1.31,1.31,3.55,0.3,0.3,-0.15,0.58,0.58,4.99,0.54,1,0.85,,-3,53068,53068,Gravedad, 2.24 , 2.86 
236651,13/4/2022,530682,D-01,MONTELIMAR,ZONA_2,,,CG04-10295,14/2/2021,3,2.0114,true,,0.0294,0.0294,5,0,,67.21,5,0,,,1.44,1.44,3.96,0.38,0.38,-0.12,0.6,0.61,5,0.58,1,0.75,,0,53068,53068,Gravedad, 2.24 , 2.86 
236652,13/4/2022,530683,D-01,MONTELIMAR,ZONA_2,,,CG04-10295,14/2/2021,3,2.1551,true,,0.0288,0.0288,5,0,,63.91,5,0,,,1.37,1.37,3.76,0.35,0.35,-0.13,0.58,0.58,5,0.56,1,0.77,,0,53068,53068,Gravedad, 2.24 , 2.86 
236653,13/4/2022,530684,D-01,MONTELIMAR,ZONA_2,,,CG04-10295,14/2/2021,3,2.2244,true,,0.0284,0.0284,5,0,,63.12,5,0,,,1.35,1.35,3.8,0.36,0.36,-0.13,0.57,0.58,4.99,0.56,1,0.76,,0,53068,53068,Gravedad, 2.24 , 2.86 
236654,13/4/2022,530685,D-01,MONTELIMAR,ZONA_2,,,CG04-10295,14/2/2021,3,2.0415,true,,0.0283,0.0283,5,0,,61.68,5,0,,,1.33,1.33,3.53,0.36,0.36,-0.12,0.57,0.58,4.99,0.55,1,0.74,,0,53068,53068,Gravedad, 2.24 , 2.86 
236655,13/4/2022,530686,D-01,MONTELIMAR,ZONA_2,,,CG04-10295,14/2/2021,3,2.6224,true,,0.0295,0.0295,5,0,,64.94,5,0,,,1.42,1.42,3.79,0.33,0.33,-0.09,0.6,0.61,4.99,0.57,1,0.76,,0,53068,53068,Gravedad, 2.24 , 2.86 
236656,13/4/2022,530687,D-01,MONTELIMAR,ZONA_2,,,CG04-10295,14/2/2021,3,2.5489,true,,0.0297,0.0296,5,0,,66.39,5,0,,,1.45,1.43,3.87,0.34,0.39,-0.1,0.61,0.61,5,0.57,1,0.75,,0,53068,53068,Gravedad, 2.24 , 2.86 
236657,13/4/2022,530688,D-01,MONTELIMAR,ZONA_2,,,CG04-10295,14/2/2021,3,2.4735,true,,0.0301,0.0301,5,0,,64.5,5,0,,,1.44,1.44,3.87,0.34,0.34,-0.1,0.59,0.6,5,0.56,1,0.76,,0,53068,53068,Gravedad, 2.24 , 2.86 
236658,13/4/2022,530689,D-01,MONTELIMAR,ZONA_2,,,CG04-10295,14/2/2021,3,2.5042,true,,0.0293,0.0293,5,0,,60.18,5,0,,,1.35,1.35,3.56,0.38,0.38,-0.12,0.57,0.58,4.97,0.55,1,0.73,,0,53068,53068,Gravedad, 2.24 , 2.86 
