FECHAIMAGEN,AÑO,COD LOTE02,CAMPO,FINCA,ZONA,VARIEDAD,SOCA REAL,FECHAC CS REAL,RIEGO,HANAX,NDVINUBES,BIOMASANUBES,CLOROFILA,EDADIMAGEN
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.38,0.3529,0.45,,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.6566,0.3252,0.45,,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.9279,0.3733,0.4444,32.9307,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.761,0.3922,0.69,,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.1162,0.3367,0.5808,36.15,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.7752,0.3649,0.4141,31.0318,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.2691,0.2995,0.42,,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.0624,0.3263,0.07,,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.7404,0.3946,0.7,,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.4168,0.3698,0.4527,30.843,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.2473,0.3039,0.37,,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.4266,0.3516,0.47,,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.5721,0.3994,0.5803,33.9491,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.1975,0.3472,0.8221,39.348,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.0205,0.2184,0.46,,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.2823,0.4006,0.61,,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.8847,0.325,0.46,,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.1972,0.3938,0.4815,31.231,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.3469,0.3516,0.68,,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.1502,0.3733,0.6,,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.2959,0.3328,0.61,,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.8472,0.371,0.6227,44.0833,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.5895,0.4378,0.7878,38.7898,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.1415,0.5422,1.5231,55.589,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.2218,0.3836,0.65,,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.1147,0.3834,0.5342,35.7325,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.4928,0.4301,0.7996,40.9112,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.2761,0.4712,0.5585,31.436,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.501,0.4819,1.0598,44.0408,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.3762,0.3641,0.5426,33.552,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.7486,0.3311,0.48,,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.6229,0.5095,1.1322,48.0902,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.2247,0.4515,0.7659,37.9123,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.3168,0.3994,0.5093,34.2931,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.1562,0.4511,0.8675,40.8875,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.8597,0.3927,0.6636,38.7293,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.3022,0.3912,0.4597,34.2858,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.8827,0.4538,0.7778,32.9175,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.4661,0.4923,1.1571,44.6928,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.1481,0.429,0.6943,40.8914,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.2002,0.2893,0.45,,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.1429,0.404,0.4721,34.0279,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.5064,0.3993,0.4576,34.4959,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.5675,0.4893,1.0957,46.7082,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,1.4736,0.4409,0.8371,37.3729,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.5202,0.5049,1.1921,47.8068,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.5603,0.4594,1.0296,40.8438,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.6585,0.4876,1.1674,49.4951,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.4221,0.4254,0.8344,36.8758,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.3671,0.5651,1.5503,55.7176,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.3454,0.4156,0.6074,34.6189,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.1307,0.2765,1.28,,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.5269,0.4372,0.7028,38.297,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.1627,0.6142,1.745,70.3694,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.5911,0.4472,0.7102,38.5523,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.082,0.299,0.3875,16.65,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.5542,0.561,1.4886,57.0777,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.4802,0.4079,0.6271,30.9259,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,0.0395,0.2536,0.26,,2.66
23/5/2023,2023,3001,ET-01,EL_TAMARINDO,ZONA_1,NA56-42,5,3/3/2023,Goteo,1.3272,0.4998,1.3008,53.4012,2.66
